Datum;Scheinleistung;Wirkleistung;Spannung;Strom;Stufung;Öl-Temperatur;Umgebungstemp
28.12.2013 15:00;471,6;459,88;395,35;688,7;14;57,14;9,6
29.12.2013 15:00;510,8;499,18;393,26;749,91;15;65,14;9,1
30.12.2013 15:00;510,22;498,42;393,4;748,79;15;64,59;8,4
31.12.2013 15:00;510,05;498,3;394,18;747,07;15;64,34;8,1
01.01.2014 15:00;504,94;492,83;394,84;738,34;15;62,71;7,2
02.01.2014 15:00;488,21;475,74;397,35;709,36;14;59,94;7,6
03.01.2014 15:00;285,97;278,62;322,71;511,63;14;50,26;10
04.01.2014 15:00;2,08;-2,07;100,07;11,98;12;22,26;9,9
05.01.2014 15:00;16,49;9,95;398,5;23,89;13;27,42;10
06.01.2014 15:00;433,7;423,34;398,21;628,82;14;53,65;9,8
07.01.2014 15:00;480,26;466,5;401,66;690,33;13;58,44;12
08.01.2014 15:00;500,03;487,37;400,67;720,52;13;63,38;13,3
09.01.2014 15:00;488,95;476,64;400,26;705,28;13;60,24;12
10.01.2014 15:00;451,62;439,73;399,9;652,03;12;50,58;8,1
11.01.2014 15:00;499,21;486,91;398,79;722,72;13;60,95;9,1
12.01.2014 15:00;472,74;460,65;398,06;685,66;14;53,65;7,1
13.01.2014 15:00;510,5;497,14;398,29;740,02;14;62,57;6,9
14.01.2014 15:00;510,72;499,09;398,69;739,6;14;62,65;5,5
15.01.2014 15:00;508,78;496,8;398,72;736,72;14;61,98;4,4
16.01.2014 15:00;508,28;495,2;400,97;731,86;14;62,79;7,6
17.01.2014 15:00;505,99;494,91;398,12;733,78;13;63,25;8,4
18.01.2014 15:00;498,61;486,63;398,5;722,39;13;61,27;8,6
19.01.2014 15:00;493,41;482,15;397,8;716,11;13;58,55;3,4
20.01.2014 15:00;508,4;495,13;398,63;736,33;14;61,11;2,3
21.01.2014 15:00;508,37;495,89;398,91;735,76;13;61,37;0,2
22.01.2014 15:00;509,74;496,89;398,31;738,88;13;61,52;-2,7
23.01.2014 15:00;508,12;494,91;398,83;735,56;13;60,53;-2
24.01.2014 15:00;509,43;495,96;398,52;738,02;14;59,32;-2,8
25.01.2014 15:00;504,46;492,37;399,52;728,99;13;64,89;-7,2
26.01.2014 15:00;507,74;494,53;399,18;734,37;13;70,72;-5,4
27.01.2014 15:00;505,46;492,7;399,66;730,19;14;71,16;2,2
28.01.2014 15:00;486,81;475,21;398,43;705,42;13;67,06;0,2
29.01.2014 15:00;504,99;492,97;398,81;731,07;14;68,06;-3
30.01.2014 15:00;501,17;488,19;398,27;726,51;14;68,76;1,5
31.01.2014 15:00;506,75;494,24;398,27;734,61;14;71,32;7,6
01.02.2014 15:00;509,96;497,54;398,99;737,93;14;73,5;7,5
02.02.2014 15:00;509,58;497,21;398,69;737,93;13;73,75;5,6
03.02.2014 15:00;509,41;496,53;397,29;740,29;14;72,89;4,4
03.02.2014 19:00;509,41;496,53;397,29;740,29;14;72,89;4,2
04.02.2014 19:00;510,44;497,82;398,52;739,5;14;70,65;4
05.02.2014 19:00;510,83;497,83;399,07;739,05;14;61,49;4,6
06.02.2014 19:00;496,42;483,79;399,69;717,07;14;58,34;7,3
06.02.2014 23:00;496,42;483,79;399,69;717,07;14;58,34;5,5
07.02.2014 03:00;487,31;474,42;398,89;705,33;14;56,87;7,2
08.02.2014 03:00;509,18;496,68;397,42;739,71;14;61,57;8,8
09.02.2014 03:00;504,1;491,51;398,77;729,86;14;60,84;8,6
09.02.2014 07:00;504,1;491,51;398,77;729,86;14;60,84;7,4
09.02.2014 11:00;504,1;491,51;398,77;729,86;14;60,84;9,2
09.02.2014 15:00;504,1;491,51;398,77;729,86;14;60,84;10,2
09.02.2014 19:00;504,1;491,51;398,77;729,86;14;60,84;7,6
09.02.2014 23:00;504,1;491,51;398,77;729,86;14;60,84;5,6
10.02.2014 23:00;507,65;495,5;399,66;733,35;13;62,05;5,3
11.02.2014 03:00;510,05;497,51;396,63;742,46;14;62,02;6,4
11.02.2014 07:00;510,05;497,51;396,63;742,46;14;62,02;7,5
11.02.2014 11:00;510,05;497,51;396,63;742,46;14;62,02;7,7
12.02.2014 11:00;509,24;496,78;396,38;741,73;14;62,44;7,2
12.02.2014 15:00;509,24;496,78;396,38;741,73;14;62,44;8,4
12.02.2014 19:00;509,24;496,78;396,38;741,73;14;62,44;6
13.02.2014 19:00;455,84;441,79;397,7;661,76;14;55,23;8,2
14.02.2014 19:00;504,58;491,01;396,6;734,55;14;61,55;7,2
15.02.2014 19:00;479,32;466,85;397,04;697;14;56,13;9,2
16.02.2014 19:00;462,58;450,22;396,17;674,13;14;52,34;6,3
17.02.2014 19:00;500,04;486,41;397,22;726,79;14;60,99;9,2
18.02.2014 19:00;500,42;487,74;396,03;729,54;14;61,73;8,8
19.02.2014 19:00;501,68;487,13;397,07;729,45;14;61,75;10
20.02.2014 19:00;497,58;484,02;396,24;725,01;14;61,39;10,8
21.02.2014 19:00;492,48;478,94;396,58;716,96;14;60,27;9,7
22.02.2014 19:00;485,33;472,85;397,21;705,43;14;58,23;8,7
23.02.2014 19:00;500,96;488,44;397,01;728,52;14;61,72;9,7
24.02.2014 19:00;509,77;496,26;398,87;737,87;14;63,65;8,2
25.02.2014 19:00;509,71;496,75;399,26;737,06;13;64,35;9,7
26.02.2014 19:00;509,65;497,62;397,47;740,31;13;65,1;9,1
27.02.2014 19:00;509,91;496,8;397,16;741,26;13;65,12;9,6
28.02.2014 19:00;509,71;497,26;397,03;741,2;14;64,54;9,4
01.03.2014 19:00;509,18;497,13;396,21;741,97;14;64,24;10
02.03.2014 19:00;507,44;495,31;393,8;743,96;14;64,93;10,6
03.03.2014 19:00;509,4;495,77;397,62;739,66;14;63,93;9
04.03.2014 19:00;502,89;489,69;400,76;724,49;13;63,61;8,5
05.03.2014 19:00;508,35;495,69;399,23;735,15;13;65,09;10,3
06.03.2014 19:00;508,23;496,3;398,06;737,14;13;65,5;8,6
07.03.2014 19:00;360,55;350,9;397,28;523,97;13;50,22;8,4
08.03.2014 19:00;7,69;-2,68;394,96;11,25;13;29,27;10,5
09.03.2014 19:00;7,13;-7,12;394,43;10,43;13;28,81;12
17.03.2014 17:00;0,77;-0,67;71,75;6,18;13;-38,83;11,1
17.03.2014 21:00;0,77;-0,67;71,75;6,18;13;-38,83;10,8
18.03.2014 21:00;3,65;-2,61;377,98;5,58;12;13,33;11,7
19.03.2014 21:00;11,55;-11,38;397,91;16,75;13;13,54;11,6
20.03.2014 21:00;121,22;116,12;398,5;175,62;13;15,47;14,6
21.03.2014 21:00;287,86;279,7;399,74;415,77;13;26,35;17,9
22.03.2014 21:00;313,03;300,49;399,2;452,73;13;28,13;11
23.03.2014 21:00;230,3;215,77;398,87;333,36;13;16,47;8
24.03.2014 21:00;266,91;256,52;398,78;386,43;13;19,75;5,2
25.03.2014 21:00;220,4;208,05;398,72;319,14;13;15,31;5,2
26.03.2014 21:00;184,08;172,54;398,97;266,38;14;14,4;7,7
27.03.2014 21:00;265,56;243,2;399,79;383,49;14;17,61;9,4
28.03.2014 21:00;502,85;490,1;399;727,61;14;48,05;9
29.03.2014 21:00;509,24;497,07;397,4;739,83;14;50,59;12,8
30.03.2014 22:00;502,72;490,48;397,27;730,6;14;50,23;14,5
31.03.2014 22:00;511,06;498,8;399,51;738,56;14;52;13,4
01.04.2014 22:00;504,29;491,89;397,95;731,63;14;49,88;10,9
02.04.2014 22:00;496,28;484,43;398,04;719,85;14;47,87;12,8
03.04.2014 22:00;507,15;494,39;396,31;738,83;14;51,97;17,9
04.04.2014 22:00;511,31;498,19;400,4;737,27;14;51,95;12,9
05.04.2014 22:00;513,06;499,96;396,29;747,46;14;52,23;10
06.04.2014 22:00;509,22;496,91;396,28;741,9;14;51,85;13,2
07.04.2014 22:00;486,12;473,46;396,16;708,45;14;47,49;16,6
08.04.2014 22:00;483,03;469,95;399,62;697,85;14;46,99;12
09.04.2014 22:00;465,69;454,31;400,87;670,71;13;41,03;9,1
10.04.2014 22:00;510,93;498,46;399,09;739,14;14;51,34;9,2
11.04.2014 22:00;511,13;499,28;396,05;745,12;14;52,08;12,4
12.04.2014 22:00;507,48;495,38;395,55;740,73;14;52,18;12,3
13.04.2014 22:00;500,73;487,5;398,01;726,36;14;49,98;12,2
14.04.2014 22:00;483,53;469,7;402,31;693,92;14;44,67;7,1
15.04.2014 22:00;512,11;499,97;402,24;735,05;13;51,18;7
16.04.2014 22:00;508,81;497,12;400,37;733,73;13;51,32;8,7
17.04.2014 22:00;510,17;498,44;397,46;741,06;14;51,53;11,3
18.04.2014 22:00;503,82;491,86;395,37;735,72;14;50,46;8,7
19.04.2014 22:00;495,81;484,35;393,9;726,72;14;49,56;18
20.04.2014 22:00;483,11;470,92;394,22;707,53;15;46,55;15,5
21.04.2014 22:00;495,54;483,89;393,97;726,19;15;49,39;14,4
22.04.2014 22:00;487,23;475,93;398,5;705,9;14;48,65;14,6
23.04.2014 02:00;501,79;490,01;395,48;732,54;14;52,86;13,9
24.04.2014 02:00;498,71;485,27;399,66;720,43;14;52,19;13,2
25.04.2014 02:00;500,77;488,83;398,94;724,7;13;53,36;14,8
25.04.2014 06:00;500,77;488,83;398,94;724,7;13;53,36;13,5
26.04.2014 06:00;499,85;487,6;398,49;724,21;13;53,98;13,4
27.04.2014 06:00;502,56;489,8;396,4;731,97;14;53,93;11,5
28.04.2014 06:00;502,18;489,49;398,22;728,07;14;53,77;13,6
29.04.2014 06:00;500,91;488,63;398,89;725;14;53,28;11,4
29.04.2014 10:00;500,91;488,63;398,89;725;14;53,28;19,2
30.04.2014 10:00;495,09;483,05;397,54;719,02;14;52,47;16,6
01.05.2014 10:00;496,67;484,48;396,06;724,01;14;52,58;17,5
02.05.2014 10:00;502,86;489,85;396,35;732,49;14;51,74;7,5
03.05.2014 10:00;496,97;484,71;397,07;722,6;14;49,52;6,8
04.05.2014 10:00;496,61;484,49;396,77;722,64;14;49,34;9,2
05.05.2014 10:00;501,44;489,11;396,7;729,78;14;50,91;10,8
06.05.2014 10:00;497,34;485,19;401,22;715,68;14;50,06;17,6
07.05.2014 10:00;492,42;480,57;402,26;706,75;12;51,17;17,6
08.05.2014 10:00;372,17;362,46;400,4;536,64;13;40,59;16,2
09.05.2014 10:00;497,01;485,05;398,54;720,01;14;51,53;16,3
10.05.2014 10:00;487,66;475,87;398,43;706,64;14;48,8;16,1
11.05.2014 10:00;306,63;285,13;398,92;443,78;15;29,25;15,8
12.05.2014 10:00;495,07;481,84;398,64;717,01;14;49,77;13,5
13.05.2014 10:00;496,56;483,14;399,16;718,22;14;49,71;12,8
14.05.2014 10:00;500,64;487,93;398,46;725,4;14;50,66;10,6
15.05.2014 10:00;497,81;485,66;397,71;722,66;14;50,14;10,8
16.05.2014 10:00;497,62;485,18;398,72;720,56;14;50,35;13,2
17.05.2014 10:00;492,6;480,57;396,61;717,08;14;50,22;12
18.05.2014 10:00;495,88;484,34;396,32;722,38;14;50,87;11,8
19.05.2014 10:00;496,21;485,01;399,73;716,71;13;51,86;14,6
20.05.2014 10:00;497,5;485,58;397,9;721,87;14;53,21;25
20.05.2014 14:00;497,5;485,58;397,9;721,87;14;53,21;27,5
20.05.2014 18:00;497,5;485,58;397,9;721,87;14;53,21;25,7
20.05.2014 22:00;497,5;485,58;397,9;721,87;14;53,21;22,2
21.05.2014 22:00;498,53;486,21;397,6;723,91;14;54,68;23,4
22.05.2014 02:00;497,63;484,46;398,83;720,37;14;54,08;19,9
23.05.2014 02:00;487,54;475,57;396,82;709,36;14;53;21,9
23.05.2014 06:00;487,54;475,57;396,82;709,36;14;53;18,8
23.05.2014 10:00;487,54;475,57;396,82;709,36;14;53;27
23.05.2014 14:00;487,54;475,57;396,82;709,36;14;53;29,9
24.05.2014 14:00;498,5;486,19;396,8;725,32;14;54,06;19,7
24.05.2014 18:00;498,5;486,19;396,8;725,32;14;54,06;19,8
24.05.2014 22:00;498,5;486,19;396,8;725,32;14;54,06;15,6
25.05.2014 22:00;499,7;487,75;394,53;731,26;14;54,75;22
26.05.2014 22:00;497,62;485,04;398,23;721,45;14;54,91;21,5
27.05.2014 02:00;500,47;487,5;400,74;721,03;14;54,16;18,3
28.05.2014 02:00;501,61;489,12;400,68;722,78;14;53,17;16,3
29.05.2014 02:00;500,35;488,24;397,86;726,09;14;52,34;10,1
30.05.2014 02:00;499,28;487,36;394,98;729,82;14;53,02;9,3
31.05.2014 02:00;497,58;485,27;394,52;728,19;14;53,84;11,2
01.06.2014 02:00;499,37;487,15;394,94;730,02;14;54,7;13,6
02.06.2014 02:00;499,47;487,19;397,79;724,93;14;54,73;12,9
03.06.2014 02:00;502,37;489,62;399,98;725,13;13;55,14;14,9
04.06.2014 02:00;499,49;487,5;400,83;719,45;13;54,17;15,6
05.06.2014 02:00;500,93;488,63;403,01;717,64;13;54,35;15,9
06.06.2014 02:00;497,05;484,79;400,13;717,2;13;54,13;14,2
07.06.2014 02:00;498,49;486,09;395,36;727,96;14;55,43;17,5
08.06.2014 02:00;497,35;485,55;394,43;728;14;56,11;22
09.06.2014 02:00;496,7;484,17;394,88;726,23;14;56,26;24
09.06.2014 06:00;496,7;484,17;394,88;726,23;14;56,26;22,2
09.06.2014 10:00;496,7;484,17;394,88;726,23;14;56,26;30,9
10.06.2014 10:00;500,04;487,88;398,79;723,94;13;57,28;30,2
10.06.2014 14:00;500,04;487,88;398,79;723,94;13;57,28;32,1
11.06.2014 14:00;499,51;487,08;401,34;718,57;13;57,44;35,8
12.06.2014 14:00;499,98;487,67;398,95;723,56;12;57,91;26,2
13.06.2014 14:00;500,7;487,75;398,81;724,84;14;55,28;20,8
14.06.2014 14:00;502,72;490;399,09;727,27;13;55,53;17,5
15.06.2014 14:00;501,41;489,84;398,24;726,93;14;54,96;19
15.06.2014 18:00;501,41;489,84;398,24;726,93;14;54,96;21
16.06.2014 18:00;499,95;487,51;397,74;725,71;14;54,16;22,1
17.06.2014 18:00;0,04;488,08;394,7;0,06;14;55;21,6
18.06.2014 18:00;499,59;487,31;395,55;729,22;14;55,36;25
19.06.2014 18:00;498,34;485,31;398,76;721,53;14;54,02;18,3
20.06.2014 18:00;498,45;485,67;402,38;715,2;13;52,96;18,7
21.06.2014 18:00;500,52;487,96;396,74;728,37;14;53,19;17,9
22.06.2014 18:00;478,71;467,19;396,51;697,03;14;48,21;20,1
23.06.2014 18:00;495,97;482,73;396,66;721,9;14;52,56;20,8
24.06.2014 18:00;500,84;487,73;395,29;731,52;14;53,97;18,9
25.06.2014 18:00;500,97;488,58;396,85;728,83;14;52,87;13,8
26.06.2014 18:00;501,81;489,14;394,31;734,76;14;53,61;20,7
27.06.2014 18:00;501,78;489,09;396,09;731,41;14;54,28;23,2
28.06.2014 18:00;502,17;489,08;395,24;733,54;14;54,97;26,2
29.06.2014 18:00;500,64;488,15;397,31;727,51;14;54,34;17,4
30.06.2014 18:00;499,95;487,3;399,1;723,24;14;54,16;20,4
01.07.2014 18:00;497,96;486;398,36;721,71;14;53,48;21,1
02.07.2014 18:00;498,73;486,4;399,4;720,94;14;54,16;22,9
03.07.2014 18:00;491,97;479,8;399,55;710,91;14;53,11;26,5
04.07.2014 18:00;500,02;487,01;397,03;727,13;14;55,56;30,7
05.07.2014 18:00;498,2;485,01;396,98;724,57;14;55,63;28,5
06.07.2014 18:00;498,22;485,73;396,95;724,65;14;55,66;30,9
07.07.2014 18:00;485,97;473,78;397,24;706,3;14;54,16;28
08.07.2014 18:00;472,33;460,16;396,54;687,7;14;50,38;21,6
09.07.2014 18:00;484,83;473,16;395,48;707,78;14;52,71;20,5
10.07.2014 18:00;497,35;484,03;396,37;724,44;14;54,36;21,3
11.07.2014 18:00;496,51;483,73;395,88;724,1;14;55,26;20,1
12.07.2014 18:00;498,96;486,24;396,5;726,54;14;56,25;19,5
13.07.2014 18:00;496,93;483,72;396,86;722,94;14;55,91;24,1
14.07.2014 18:00;496,25;482,36;400,45;715,47;14;55,74;26,4
15.07.2014 18:00;497,22;484,66;396,93;723,24;14;56,09;27,2
16.07.2014 18:00;495,84;483,21;397,57;720,06;14;56,07;28,7
17.07.2014 18:00;494,72;481,26;398,35;717,01;14;55,95;27,1
18.07.2014 18:00;488,81;476,12;397,62;709,75;14;55,05;30,9
19.07.2014 18:00;486;472,42;398,81;703,56;14;54,28;32,8
20.07.2014 18:00;490,32;477,3;398;711,26;14;55,84;34,4
21.07.2014 18:00;500,02;487,58;399,37;722,86;13;57,06;25,5
22.07.2014 18:00;479,97;467,87;399,83;693,07;13;52,28;29,4
23.07.2014 18:00;491,66;479,69;400,64;708,52;13;54,81;28,5
24.07.2014 18:00;495,94;483,67;396,77;721,66;14;54,47;17,4
25.07.2014 18:00;499,28;486,69;397,33;725,48;14;55,45;20,5
25.07.2014 22:00;499,28;486,69;397,33;725,48;14;55,45;20,2
26.07.2014 22:00;501,7;489,09;398,45;726,97;14;57,14;26,3
27.07.2014 22:00;496,9;483,89;399,06;718,91;14;57,41;23,6
28.07.2014 22:00;499,86;487,73;396,33;728,17;14;57,66;20,6
29.07.2014 02:00;496,72;483,55;396,7;722,92;14;57,15;20
29.07.2014 06:00;496,72;483,55;396,7;722,92;14;57,15;19,6
29.07.2014 21:00;496,72;483,55;396,7;722,92;14;57,15;22,1
30.07.2014 21:00;499,78;486,98;397,17;726,51;14;57,25;22,8
31.07.2014 21:00;499,77;486,74;397,18;726,48;14;57,4;22,9
01.08.2014 21:00;500,71;488,44;396,25;729,55;14;58,04;22,8
02.08.2014 21:00;501,29;487,73;396,79;729,42;14;58,56;22,4
03.08.2014 21:00;499,7;486,98;397,09;726,54;14;58,76;20,1
04.08.2014 21:00;501,69;488,68;397,51;728,66;14;58,14;20,9
05.08.2014 21:00;500,76;488,39;398,51;725,49;14;57,29;20,1
06.08.2014 21:00;500,45;489,11;398,5;725,06;14;57,67;22,8
07.08.2014 21:00;501,7;489,39;398,81;726,29;14;58,18;21,5
08.08.2014 21:00;501,04;488,53;398,86;725,27;14;57,75;24
09.08.2014 21:00;496,86;484,7;401,41;714,65;13;57,59;23,9
10.08.2014 21:00;498,62;486,53;403,7;713,1;12;58,48;27,3
11.08.2014 21:00;490,4;477,53;401,25;705,62;13;55,79;21,3
12.08.2014 21:00;498,57;486,19;401,65;716,66;13;56,81;21,6
13.08.2014 21:00;497,96;485,9;403,41;712,66;13;56,04;18,5
14.08.2014 21:00;496,18;483,79;402,91;710,99;13;55,55;20
15.08.2014 21:00;499,94;487,5;407,93;707,57;12;56,81;18,2
16.08.2014 21:00;495,47;482,5;408,69;699,94;12;54,98;16,9
17.08.2014 21:00;500,88;488,82;405,73;712,76;12;56,34;19,9
18.08.2014 21:00;414,61;402,96;399,97;598,48;13;45,64;16
19.08.2014 18:00;499,98;487,45;400,31;721,1;13;55,67;21,3
20.08.2014 05:00;500,31;487,33;399,45;723,14;13;55,77;13,3
20.08.2014 18:00;500,31;487,33;399,45;723,14;13;55,77;19,1
21.08.2014 18:00;501,49;488,67;400,1;723,66;13;56,2;20,8
22.08.2014 18:00;485,75;472,54;400,58;700,1;13;54,5;20,5
23.08.2014 18:00;228,15;214,83;402,5;327,25;12;22,76;17,8
24.08.2014 18:00;230,17;211,43;403,03;329,72;12;21,61;16,8
25.08.2014 18:00;496,79;484,08;402,68;712,29;13;53,62;16,5
26.08.2014 18:00;502,49;489,59;402,38;721;13;54,73;14,1
27.08.2014 18:00;502,66;489,34;402,71;720,63;13;55,18;20,8
28.08.2014 18:00;501,67;489,33;402,39;719,79;13;55,76;22,4
29.08.2014 18:00;499,87;487,25;402,01;717,89;13;55,33;22,8
30.08.2014 18:00;500;487,27;401,28;719,4;13;55,78;22,6
31.08.2014 18:00;500,98;488,95;397,11;728,35;14;55,79;16,8
01.09.2014 18:00;503,6;490,56;397,61;731,26;14;55,37;15,6
02.09.2014 18:00;506,02;493,8;397,53;734,91;14;55,06;15
03.09.2014 18:00;504,73;492,52;397,18;733,69;14;55,42;20,3
04.09.2014 18:00;505,21;493,09;396,77;735,14;14;56,14;23,2
05.09.2014 18:00;504,28;491,72;396,55;734,19;14;56,51;25,2
06.09.2014 18:00;504,3;491,38;398,05;731,46;14;57,06;26,9
07.09.2014 18:00;504,65;491,9;395,94;735,87;14;58,19;25,9
08.09.2014 18:00;233,49;216,98;395,65;340,72;14;25,98;22,8
09.09.2014 18:00;222,84;209,83;396,14;324,78;14;23,57;19,1
10.09.2014 18:00;268,65;258,73;396,44;391,25;14;27,99;16,8
11.09.2014 18:00;505,62;492,38;395,79;737,57;14;56,46;15,7
12.09.2014 18:00;504,65;492,14;397,72;732,57;14;56,8;19,5
13.09.2014 18:00;504,86;492,49;398,93;730,66;13;58,14;19,3
14.09.2014 18:00;501,97;489,91;398,01;728,16;13;57,57;19,7
15.09.2014 18:00;506,19;492,99;395,66;738,64;14;57,92;23,8
16.09.2014 18:00;504,49;491,61;396,2;735,15;14;57,71;23,3
17.09.2014 18:00;504,42;491,52;396,86;733,83;14;57,52;23,8
18.09.2014 18:00;504,75;491,94;397,13;733,8;14;57,54;22,8
19.09.2014 18:00;506,95;493,81;396,89;737,46;14;58,29;22,6
20.09.2014 18:00;506,21;493,44;398,21;733,94;14;57,81;20,2
21.09.2014 18:00;506,45;494,21;403,68;724,34;12;58,6;18
22.09.2014 18:00;498,44;486,31;398,87;721,48;13;55,67;12,1
23.09.2014 18:00;503,76;491,33;397,32;732,03;14;55,84;14,4
24.09.2014 18:00;505,56;492,99;397,65;734,02;14;55,44;15,4
25.09.2014 18:00;505,11;492,75;397,79;733,12;14;55,37;15,4
26.09.2014 18:00;504,87;492,38;396,52;735,11;14;56,22;14,4
27.09.2014 18:00;506,61;494,58;396,72;737,27;14;57,52;18,2
28.09.2014 18:00;506,95;494,86;397,67;736,01;14;56,57;20,1
29.09.2014 18:00;506,29;493,99;396,17;737,84;14;57,28;22,8
30.09.2014 18:00;505,19;492,5;396,64;735,36;14;57,75;19,6
01.10.2014 18:00;505,9;493,5;397,22;735,31;14;57,64;19,8
02.10.2014 18:00;506,36;493,91;397,07;736,26;14;57,42;18,6
03.10.2014 18:00;505,09;493,15;396,96;734,62;14;56,58;17,6
04.10.2014 18:00;505,61;493,14;395,78;737,57;14;56,09;16,5
05.10.2014 18:00;505,62;493,55;397,06;735,2;14;55,93;17,5
06.10.2014 18:00;504,15;491,83;396,54;734,02;14;55,69;17,9
07.10.2014 18:00;496,68;484,53;399,53;717,73;14;54,11;16,6
08.10.2014 18:00;504,56;491,74;396,25;735,17;14;56,11;17,4
09.10.2014 18:00;505,87;493,22;397,02;735,64;14;56,49;21,8
10.10.2014 18:00;505,66;492,37;397,65;734,17;14;56,77;19,3
11.10.2014 18:00;501,76;489,08;396,59;730,45;14;56,09;19,3
12.10.2014 18:00;493,11;480,87;397,11;716,93;14;53,85;18,4
13.10.2014 18:00;504,16;491,5;396,57;733,97;14;56,05;19,4
14.10.2014 18:00;506,38;493,32;397,14;736,15;14;56,29;17,5
15.10.2014 18:00;505,07;492,4;396,88;734,74;14;56,11;16,1
16.10.2014 18:00;506,05;493,73;396,75;736,4;14;56,08;15,2
17.10.2014 18:00;506,34;493,5;397,01;736,33;14;55,94;14,6
18.10.2014 18:00;501,09;488,39;396,98;728,78;14;55,3;17,2
19.10.2014 18:00;497,46;484,5;396,61;724,15;14;54,56;17,6
20.10.2014 18:00;466,19;455,62;398,51;675,4;14;47,79;16,1
21.10.2014 18:00;506,84;494,33;399,16;733,08;13;56,89;15,3
22.10.2014 18:00;491,05;477,8;398,9;710,72;13;51,31;9
23.10.2014 18:00;505,35;493,16;398,46;732,22;14;54,33;9,8
24.10.2014 18:00;0;0;0;0;0;0;9
25.10.2014 18:00;507,36;493,62;397,37;737,16;14;53,35;10,2
26.10.2014 17:00;0;0;0;0;0;0;13,1
27.10.2014 17:00;495,18;482,8;398,36;717,67;14;51,52;11,2
28.10.2014 17:00;503,6;490,84;397,67;731,14;14;52,79;12,6
29.10.2014 17:00;505,8;493,2;397,6;734,48;14;52,73;8,9
30.10.2014 17:00;505,75;493,36;397,41;734,75;14;53,37;11,3
31.10.2014 17:00;487,63;475,73;397,53;708,2;14;52,22;14,2
01.11.2014 17:00;488,53;475,91;397,25;710,02;14;52,16;16,2
02.11.2014 17:00;506,32;494,14;396,54;737,19;14;54,7;14,8
03.11.2014 16:00;482,22;469,43;396,02;703,02;14;49;13,6
04.11.2014 16:00;492,57;479,8;397,11;716,14;14;51,2;14,2
05.11.2014 16:00;505,27;491,94;396,41;735,9;14;54,85;15,1
06.11.2014 16:00;503,17;491,17;398,21;729,53;14;53,4;11,9
07.11.2014 16:00;505,06;492,81;395,85;736,63;14;54,1;11,2
08.11.2014 16:00;505,27;492,84;395,89;736,86;14;54,27;13,9
09.11.2014 16:00;504,28;492,44;395,77;735,64;14;53,07;11,4
10.11.2014 16:00;504,33;491,85;395,99;735,32;14;54,07;11,6
11.11.2014 16:00;504,25;491,95;397,11;733,13;14;53,85;13,5
12.11.2014 16:00;505,36;492,2;397,05;734,84;14;54,54;14,3
13.11.2014 16:00;505,18;493,04;396,58;735,46;14;54,59;11,7
14.11.2014 16:00;506,82;493,93;397,08;736,92;14;53,78;10,2
15.11.2014 16:00;501,4;488,25;396,91;729,33;14;52,71;12,6
16.11.2014 16:00;496,27;482,87;396,49;722,64;14;52;13,5
17.11.2014 16:00;505,27;491,93;398,63;731,8;14;53,17;10,6
18.11.2014 16:00;505,4;492,77;396,57;735,79;14;52,8;7,8
19.11.2014 16:00;504,06;492,38;396,59;733,81;14;52,98;6,1
20.11.2014 16:00;505,73;492,66;396,24;736,88;14;53,63;7,5
21.11.2014 16:00;405,24;393,82;397,58;588,46;14;42,97;8,2
22.11.2014 16:00;9,05;-9,05;396,06;13,2;13;14,46;8,4
23.11.2014 16:00;10,34;-10,33;397,03;15,03;13;13,92;9,4
24.11.2014 13:00;150,27;141,39;398,16;217,9;13;14,61;9,5
25.11.2014 13:00;501,31;489,21;399,21;725,01;13;51,91;8,7
26.11.2014 13:00;505,72;492,54;398,79;732,17;13;53,12;7,5
27.11.2014 13:00;505,93;493;398,91;732,25;14;52,5;5,9
28.11.2014 13:00;452,5;439,62;398,55;655,5;14;44,34;4
29.11.2014 13:00;225,67;208,48;397,27;327,96;14;13,41;0,6
30.11.2014 13:00;242,91;212,27;396,17;354;15;13,05;0,4
01.12.2014 13:00;285,59;252,98;398,23;414,06;15;17,54;-0,8
02.12.2014 13:00;506,13;492,95;399,38;731,67;14;50,03;-0,2
03.12.2014 13:00;504,88;492,09;399,1;730,37;14;50,71;3
04.12.2014 13:00;506,3;494,53;396,49;737,24;15;51;6,8
05.12.2014 13:00;504,24;492,96;396,18;734,82;15;52,43;9
06.12.2014 13:00;506,69;494,12;394,89;740,82;14;54,42;7,5
07.12.2014 13:00;506,61;493,8;394,96;740,55;14;53,94;6,2
08.12.2014 13:00;503,87;491,73;395,92;734,78;14;52,7;6,5
09.12.2014 13:00;506,67;494,14;399;733,16;13;52,91;5,6
10.12.2014 13:00;499,41;486,86;403,82;714,02;13;49,02;3,9
11.12.2014 09:00;495,27;482,86;401,2;712,72;13;47,44;4,5
12.12.2014 09:00;227,85;209,49;404,6;325,13;13;23,91;6,8
13.12.2014 09:00;410,66;395,06;398,83;594,46;14;38,67;7,7
14.12.2014 09:00;507,11;494,55;397,46;736,62;14;52,13;5,4
15.12.2014 09:00;504,56;492,31;401,74;725,1;13;51,53;6,7
16.12.2014 09:00;502,54;490,08;399,96;725,43;13;50,9;7
17.12.2014 09:00;506,15;494,01;399,92;730,72;14;51,02;3,9
18.12.2014 09:00;491,22;478,73;402,64;704,37;13;48,65;9,3
19.12.2014 09:00;468,13;456,28;405,6;666,36;12;43,3;12,8
